ID,probability
TEST_00158,0.48316379325357833
TEST_00159,0.35913474428145264
TEST_00160,0.4625664955206887
TEST_00161,0.5095178894790928
TEST_00162,0.3735527150064802
TEST_00163,0.0038759690829922
TEST_00164,0.5601243041510442
TEST_00165,0.21926338229831946
TEST_00166,0.3907830030036448
TEST_00167,0.22690494723118015
TEST_00168,0.3976333864631615
TEST_00169,0.23789647741298253
TEST_00170,0.22631442209546665
TEST_00171,0.26388138677401696
TEST_00172,0.2720008418205142
TEST_00173,0.2835544363881831
TEST_00174,0.14940900401430635
TEST_00175,0.30225953062700495
TEST_00176,0.46029501549436974
TEST_00177,0.21714134989716255
TEST_00178,0.3751668468212209
TEST_00179,0.33868356807941524
TEST_00180,0.3811087888527773
TEST_00181,0.4754352810297445
TEST_00182,0.16909946533466602
TEST_00183,0.5752660432593752
TEST_00184,0.1574920070880109
TEST_00185,0.2281474875007777
TEST_00186,0.37686777208052724
TEST_00187,0.2800334087696924
TEST_00188,0.3456220189910435
TEST_00189,0.3047304163982449
TEST_00190,0.4696237197004551
TEST_00191,0.2404326580099294
TEST_00192,0.29742483135248365
TEST_00193,0.07775506295424925
TEST_00194,0.6494045498114562
TEST_00195,0.4169635102771351
TEST_00196,0.4829320394680034
TEST_00197,0.28028052032351053
TEST_00198,0.30761072945587153
TEST_00199,0.33816113018602567
TEST_00200,0.4164945696244077
TEST_00201,0.4926982796218382
TEST_00202,0.2960801792302677
TEST_00203,0.31746584232110453
TEST_00204,0.003958482065061273
TEST_00205,0.0813268607761424
TEST_00206,0.0012921580803909442
TEST_00207,0.3208895172720993
TEST_00208,0.2477814972647103
TEST_00209,0.3079259795137558
TEST_00210,0.465820573196761
TEST_00211,0.14292359642353827
TEST_00212,0.19026308134219172
TEST_00213,0.13278610450288364
TEST_00214,0.3685230819644785
TEST_00215,0.30579108634012064
TEST_00216,0.33792816381141444
TEST_00217,0.2970719964250847
TEST_00218,0.546321035392316
TEST_00219,0.22853380999620862
TEST_00220,0.6177837343807513
TEST_00221,0.44063074406885994
TEST_00222,0.11028688937905602
TEST_00223,0.29553254082239877
TEST_00224,0.13322431415784103
TEST_00225,0.338845316572106
TEST_00226,0.23417804284323496
TEST_00227,0.31631857612438236
TEST_00228,0.002241352149992296
TEST_00229,0.34793416223913587
TEST_00230,0.33464411782822456
TEST_00231,0.41007404711992707
TEST_00232,0.25513835212127556
TEST_00233,0.33388922992529096
TEST_00234,0.3854054344591034
TEST_00235,0.5157870727202529
TEST_00236,0.3522931981450013
TEST_00237,0.0016708415992169356
TEST_00238,0.0013351226748287732
TEST_00239,0.4470219972008466
TEST_00240,0.3128993831493295
TEST_00241,0.4094250130693393
TEST_00242,0.33305107788790383
TEST_00243,0.20440948551072236
TEST_00244,0.0015797589505749218
TEST_00245,0.571410029955516
TEST_00246,0.3911116636385713
TEST_00247,0.12496509763512234
TEST_00248,0.3886128305398227
TEST_00249,0.5022843175515065
TEST_00250,0.2358965526548773
TEST_00251,0.0013199665304899
TEST_00252,0.4523112823374204
TEST_00253,0.018773877477049353
TEST_00254,0.391940948258616
TEST_00255,0.5636788456239448
TEST_00256,0.34478037895034963
TEST_00257,0.3890669567429275
TEST_00258,0.4234717062263264
TEST_00259,0.5515519044698346
TEST_00260,0.002583067181950959
TEST_00261,0.002580769339952082
TEST_00262,0.008833518126702723
TEST_00263,0.5325731720724127
TEST_00264,0.23898208055515177
TEST_00265,0.35546113039573757
TEST_00266,0.2048034595274223
TEST_00267,0.005673681436996638
TEST_00268,0.22756633774580795
TEST_00269,0.4025996778328049
TEST_00270,0.17566326971573692
TEST_00271,0.0016117954118698287
TEST_00272,0.2640994428704926
TEST_00273,0.25826546746562784
TEST_00274,0.28969095406277423
TEST_00275,0.0527641968714611
TEST_00276,0.004739217949153842
TEST_00277,0.2782599302088723
TEST_00278,0.377546457379929
TEST_00279,0.5223225722723457
TEST_00280,0.002210409485283389
TEST_00281,0.1544918089137565
TEST_00282,0.012500512740051047
TEST_00283,0.0060880379685243876
TEST_00284,0.4125758055197008
TEST_00285,0.2733207115234464
TEST_00286,0.06792098652132657
TEST_00287,0.5432532033074939
TEST_00288,0.002019242670112006
TEST_00289,0.41515828834023544
TEST_00290,0.1535593172150961
TEST_00291,0.31456046399148097
TEST_00292,0.440541810197126
TEST_00293,0.0013540621676684655
TEST_00294,0.5288851306831197
TEST_00295,0.34355310295825003
TEST_00296,0.02759896739835603
TEST_00297,0.0010781624951035223
TEST_00298,0.5519948057907362
TEST_00299,0.3754804056814294
TEST_00300,0.1654603331956895
TEST_00301,0.49646041404925056
TEST_00302,0.3128879776381028
TEST_00303,0.409471764418385
TEST_00304,0.5910382613306475
TEST_00305,0.5010520613204571
TEST_00306,0.2205462544569449
TEST_00307,0.5302791383187399
TEST_00308,0.45812480759460483
TEST_00309,0.4954361997276007
TEST_00310,0.43246424611676504
TEST_00311,0.4661171189755391
TEST_00312,0.1462027958795733
TEST_00313,0.14812831531948892
TEST_00314,0.5092754987663247
TEST_00315,0.3159767426859361
TEST_00316,0.04404085925367482
TEST_00317,0.1272574931488369
TEST_00318,0.002351372693775033
TEST_00319,0.0020671785651796572
TEST_00320,0.461033710691968
TEST_00321,0.24190805669835286
TEST_00322,0.22167369929481306
TEST_00323,0.2523100916467873
TEST_00324,0.3307196059888796
TEST_00325,0.002590150183878203
TEST_00326,0.33018418109559283
TEST_00327,0.31478601877048384
TEST_00328,0.15216861221159578
TEST_00329,0.35603303545453197
TEST_00330,0.3851769757354404
TEST_00331,0.0007287979230857777
TEST_00332,0.4647611383649647
TEST_00333,0.40206071656654113
TEST_00334,0.44349765459965773
TEST_00335,0.3519079343272009
TEST_00336,0.003108607683233405
TEST_00337,0.21720069220218263
TEST_00338,0.29717856210600657
TEST_00339,0.3293655198242461
TEST_00340,0.37257205843486285
TEST_00341,0.3167359586132713
TEST_00342,0.16135293294483743
TEST_00343,0.04964722750681473
TEST_00344,0.20528651040764428
TEST_00345,0.026131420818887304
TEST_00346,0.3119274859933804
TEST_00347,0.2745174736988193
TEST_00348,0.43159500230155484
TEST_00349,0.33406184626274893
TEST_00350,0.29676890193177047
TEST_00351,0.4016406927735635
TEST_00352,0.010896731986125672
TEST_00353,0.004191559758842497
TEST_00354,0.22034533895402425
TEST_00355,0.41740064804083626
TEST_00356,0.1755754536434408
TEST_00357,0.0009364913349635923
TEST_00358,0.005594384167992052
TEST_00359,0.5086186960797253
TEST_00360,0.402179087181594
TEST_00361,0.2353927902829056
TEST_00362,0.3814345585508001
TEST_00363,0.001789257055477374
TEST_00364,0.3374686843983592
TEST_00365,0.2478405468453132
TEST_00366,0.3180005308046107
TEST_00367,0.20439166560166327
TEST_00368,0.29104439411071403
TEST_00369,0.08381755908976272
TEST_00370,0.006770010742693308
TEST_00371,0.11536448966579119
TEST_00372,0.2881059104061672
TEST_00373,0.47501268059083007
TEST_00374,0.3957672190035377
TEST_00375,0.0020011616880834396
TEST_00376,0.0012846585842636105
TEST_00377,0.3027332931057334
TEST_00378,0.34955767348389544
TEST_00379,0.18162002109333367
TEST_00380,0.001714654054309152
TEST_00381,0.46165964438399515
TEST_00382,0.48832806120687766
TEST_00383,0.10777702399153194
TEST_00384,0.41572430678718364
TEST_00385,0.18616928448392867
TEST_00386,0.5573541468019698
TEST_00387,0.30649147083860756
TEST_00388,0.2910501565775432
TEST_00389,0.29553496708183047
TEST_00390,0.4784535114962491
TEST_00391,0.5135748073013524
TEST_00392,0.3524161095327963
TEST_00393,0.32808842578231545
TEST_00394,0.11855263968720473
TEST_00395,0.5137750337343662
TEST_00396,0.38161590833348336
TEST_00397,0.001960921959558229
TEST_00398,0.1673848156659608
TEST_00399,0.0026691508489648363
TEST_00400,0.36890028608478614
TEST_00401,0.0016172437256303125
TEST_00402,0.12213832429390137
TEST_00403,0.017845571011542646
TEST_00404,0.45717440445478164
TEST_00405,0.5213983694116937
TEST_00406,0.1095935686596582
TEST_00407,0.2934665445256115
TEST_00408,0.29924233467734496
TEST_00409,0.12700242232454195
TEST_00410,0.06265789410297788
TEST_00411,0.20052205354206093
TEST_00412,0.14564906265667882
TEST_00413,0.4616248252954127
TEST_00414,0.3714162555830297
TEST_00415,0.2535048994374186
TEST_00416,0.5031873040634613
TEST_00417,0.5075061137920758
TEST_00418,0.49604827631806026
TEST_00419,0.11187037165450095
TEST_00420,0.09641266096111481
TEST_00421,0.377363890902369
TEST_00422,0.5213631681483855
TEST_00423,0.00419896335602042
TEST_00424,0.1679072245039105
TEST_00425,0.1896390928090163
TEST_00426,0.3076408879480272
TEST_00427,0.38834720558704616
TEST_00428,0.2918155130531629
TEST_00429,0.21270124417333844
TEST_00430,0.4441189219626228
TEST_00431,0.4362027240481903
TEST_00432,0.25908272190554626
TEST_00433,0.005238273413893228
TEST_00434,0.4588868188190982
TEST_00435,0.33485393854024303
TEST_00436,0.0024996580571271573
TEST_00437,0.27130944689244263
TEST_00438,0.004608778852504228
TEST_00439,0.002931660069936717
TEST_00440,0.4509585296103312
TEST_00441,0.5279443787231092
TEST_00442,0.43313146295491156
TEST_00443,0.41252281743739694
TEST_00444,0.0009849304815995625
TEST_00445,0.39692905206775825
TEST_00446,0.09884518535917315
TEST_00447,0.47068896696542234
TEST_00448,0.38556936551978777
TEST_00449,0.010274997152447033
TEST_00450,0.4524344609958882
TEST_00451,0.0004488599421067071
TEST_00452,0.3659048822677038
TEST_00453,0.49049653053617176
TEST_00454,0.30149333193619904
TEST_00455,0.2586050214023734
TEST_00456,0.003084845585696762
TEST_00457,0.37704383182114876
TEST_00458,0.1126643132980906
TEST_00459,0.3474702412954831
TEST_00460,0.005545496308977442
TEST_00461,0.4551981238067343
TEST_00462,0.3347603784079667
TEST_00463,0.18855979455233157
TEST_00464,0.3376542497401861
TEST_00465,0.3132907003890557
TEST_00466,0.28406394606747243
TEST_00467,0.38791550705802713
TEST_00468,0.5636686817466315
TEST_00469,0.0031517372874908392
TEST_00470,0.3442994219928497
TEST_00471,0.465766946583156
TEST_00472,0.5115123906079453
TEST_00473,0.30777100997542517
TEST_00474,0.5471612713379661
TEST_00475,0.331603295003396
TEST_00476,0.0014611720836332886
TEST_00477,0.47094496090385346
TEST_00478,0.22495500449059902
TEST_00479,0.23776348367240874
TEST_00480,0.47522141584390726
TEST_00481,0.18564324083483097
TEST_00482,0.3017410971032686
TEST_00483,0.3428431520322694
TEST_00484,0.1766518017389535
TEST_00485,0.30383900102186845
TEST_00486,0.32149936289404313
TEST_00487,0.45886440113301297
TEST_00488,0.26311855247262106
TEST_00489,0.36399458027150494
TEST_00490,0.34773009626914936
TEST_00491,0.4325335758296514
TEST_00492,0.2994359921239409
TEST_00493,0.2897259723097855
TEST_00494,0.003751202166381423
TEST_00495,0.5088191171289027
TEST_00496,0.31812184529695375
TEST_00497,0.411501032242125
TEST_00498,0.2969873362925259
TEST_00499,0.5533865317768714
TEST_00500,0.0016684744491673171
TEST_00501,0.005278106728908292
TEST_00502,0.06595893178588377
TEST_00503,0.3793490093746828
TEST_00504,0.003142490970324951
TEST_00505,0.5318180335314389
TEST_00506,0.0015528767061758104
TEST_00507,0.2572615597200628
TEST_00508,0.4611230788389303
TEST_00509,0.21199262837136917
TEST_00510,0.26906193917788546
TEST_00511,0.02942573349047862
TEST_00512,0.02629011575338728
TEST_00513,0.03271319735030163
TEST_00514,0.5458462178866353
TEST_00515,0.3369928515377024
TEST_00516,0.4873862394847734
TEST_00517,0.347900827509584
TEST_00518,0.2563179670275987
TEST_00519,0.3915340706116335
TEST_00520,0.0029367867526211887
TEST_00521,0.14837478705838017
TEST_00522,0.002092074573679323
TEST_00523,0.2996532876947358
TEST_00524,0.3501533891847867
TEST_00525,0.11455213089952589
TEST_00526,0.17320393727146668
TEST_00527,0.0023227435372399846
TEST_00528,0.2599708216535648
TEST_00529,0.3454552549402671
TEST_00530,0.4070976219478526
TEST_00531,0.4364688490059729
TEST_00532,0.5243567752036676
TEST_00533,0.0016068567437013998
TEST_00534,0.2568454408113181
TEST_00535,0.154551600830331
TEST_00536,0.4983902762142033
TEST_00537,0.0016606578356506499
TEST_00538,0.0019909933636432777
TEST_00539,0.05072244732054369
TEST_00540,0.3959786794505226
TEST_00541,0.30170730265854756
TEST_00542,0.002990010323700422
TEST_00543,0.33805675871430435
TEST_00544,0.3019453897833644
TEST_00545,0.3869322432410447
TEST_00546,0.3948341321774831
TEST_00547,0.0009499514063228498
TEST_00548,0.5623466022917308
TEST_00549,0.2892189112523317
TEST_00550,0.35319271521488815
TEST_00551,0.34289680165436975
TEST_00552,0.2977536197462384
TEST_00553,0.14055758200764118
TEST_00554,0.23399951435309652
TEST_00555,0.33994192705669224
TEST_00556,0.21013289212782033
TEST_00557,0.38730987392075855
TEST_00558,0.47179226767032434
TEST_00559,0.009801390806241036
TEST_00560,0.22971606297129538
TEST_00561,0.09006115547625582
TEST_00562,0.6149941069022649
TEST_00563,0.018487931323551636
TEST_00564,0.3594233709238329
TEST_00565,0.2353424052925429
TEST_00566,0.3192569931878322
TEST_00567,0.13610253546023143
TEST_00568,0.24513126999169832
TEST_00569,0.21051132213882467
TEST_00570,0.19627963191584974
TEST_00571,0.30739658024761773
TEST_00572,0.0015507040703607539
TEST_00573,0.004007840278311384
TEST_00574,0.4004025808870787
TEST_00575,0.09604609159447879
TEST_00576,0.24742413227521637
TEST_00577,0.25728971350784724
TEST_00578,0.37703200766046807
TEST_00579,0.49823216564452155
TEST_00580,0.0006577714424440566
TEST_00581,0.39455988811143056
TEST_00582,0.17933585479416764
TEST_00583,0.32424686687246235
TEST_00584,0.2751609568867337
TEST_00585,0.305165642096824
TEST_00586,0.12663895329152178
TEST_00587,0.24370375298970026
TEST_00588,0.4003178231429847
TEST_00589,0.0017198390043084806
TEST_00590,0.23511346690030133
TEST_00591,0.19727342544193238
TEST_00592,0.25749878055177133
TEST_00593,0.3047158314534789
TEST_00594,0.0018395849356064153
TEST_00595,0.22621319334676543
TEST_00596,0.4256351477819387
TEST_00597,0.46283238945118343
TEST_00598,0.2936947939480332
TEST_00599,0.2665570298786923
TEST_00600,0.10000504691591226
TEST_00601,0.3363791677769081
TEST_00602,0.3576377304002879
TEST_00603,0.4428027714041624
TEST_00604,0.21001287250804618
TEST_00605,0.4753175295877423
TEST_00606,0.05393016423551159
TEST_00607,0.31897042182393975
TEST_00608,0.20433201523830608
TEST_00609,0.5698314999406322
TEST_00610,0.0032976865737130924
TEST_00611,0.2962225423326394
TEST_00612,0.32366128064386235
TEST_00613,0.366137488334562
TEST_00614,0.42479322872290437
TEST_00615,0.4825111268440497
TEST_00616,0.37512260606199477
TEST_00617,0.25138077980949464
TEST_00618,0.1434148579926382
TEST_00619,0.1711621220645454
TEST_00620,0.20958645253785468
TEST_00621,0.1618188455954641
TEST_00622,0.43410006938859086
TEST_00623,0.5070943961498849
TEST_00624,0.47873554602234514
TEST_00625,0.48099295414412396
TEST_00626,0.3001394874065469
TEST_00627,0.26145642518337914
TEST_00628,0.5059532497139617
TEST_00629,0.12665173843611505
TEST_00630,0.27546909204353043
TEST_00631,0.17199602596781552
TEST_00632,0.5561820937530112
TEST_00633,0.40913773345631377
TEST_00634,0.4996933602754592
TEST_00635,0.5126813775918619
TEST_00636,0.23148217594219556
TEST_00637,0.448315104004504
TEST_00638,0.002520269285001959
TEST_00639,0.469781687860684
TEST_00640,0.002799649462174663
TEST_00641,0.001488627412640386
TEST_00642,0.5727021930904765
TEST_00643,0.2809324639705276
TEST_00644,0.15078415670437234
TEST_00645,0.14787947539434126
TEST_00646,0.0014136533068912992
TEST_00647,0.07434532808586237
TEST_00648,0.4978905570766496
TEST_00649,0.4244732122292638
TEST_00650,0.12181167219829864
TEST_00651,0.36301138391557053
TEST_00652,0.5134619381559761
TEST_00653,0.26112565449954694
TEST_00654,0.0016128326432095425
TEST_00655,0.510982281149482
TEST_00656,0.36320771350148495
TEST_00657,0.0021313978212954047
TEST_00658,0.10655188613998304
TEST_00659,0.21128422811446562
TEST_00660,0.0007481797722984931
TEST_00661,0.5340920070089695
TEST_00662,0.1432737035128142
TEST_00663,0.003722470757447968
TEST_00664,0.34762045748597875
TEST_00665,0.0017844712659818053
TEST_00666,0.22240251921799375
TEST_00667,0.0006989660195939329
TEST_00668,0.2240517462520358
TEST_00669,0.27734561982983524
TEST_00670,0.11304222457362506
TEST_00671,0.3931724768651774
TEST_00672,0.39314086842513285
TEST_00673,0.0010007502776357717
TEST_00674,0.2536948099739919
TEST_00675,0.1601033432445197
TEST_00676,0.40524660481573893
TEST_00677,0.163725552954844
TEST_00678,0.2047201190264062
TEST_00679,0.46268961213173443
TEST_00680,0.2265234249401874
TEST_00681,0.0020939432350610006
TEST_00682,0.0011882446809680144
TEST_00683,0.10255211268453684
TEST_00684,0.38959211071616234
TEST_00685,0.173238819950875
TEST_00686,0.4638908550520448
TEST_00687,0.06005433883809203
TEST_00688,0.29546810817982994
TEST_00689,0.3953399221088199
TEST_00690,0.34414053377660414
TEST_00691,0.4476022444102874
TEST_00692,0.04571841845847883
TEST_00693,0.2075047915093596
TEST_00694,0.10324177378036616
TEST_00695,0.2606773152136941
TEST_00696,0.06417077515492804
TEST_00697,0.3839203778256391
TEST_00698,0.5077518611719629
TEST_00699,0.003175675330574542
TEST_00700,0.2711510836967432
TEST_00701,0.3115749552579879
TEST_00702,0.17537591800278368
TEST_00703,0.25978792014139307
TEST_00704,0.41759632931177804
TEST_00705,0.46747624895598133
TEST_00706,0.2429966245876321
TEST_00707,0.006566464335643595
TEST_00708,0.0010210846920061549
TEST_00709,0.34987194472851024
TEST_00710,0.4712168969181449
TEST_00711,0.23362883301246096
TEST_00712,0.28669863484293767
TEST_00713,0.12301190400725265
TEST_00714,0.4841130995563979
TEST_00715,0.0016476635399723185
TEST_00716,0.2688945991638084
TEST_00717,0.3108578760071205
TEST_00718,0.08523534841897497
TEST_00719,0.38159287966675104
TEST_00720,0.26123039016651745
TEST_00721,0.3940838858258648
TEST_00722,0.004376392417657197
TEST_00723,0.4109080927804481
TEST_00724,0.005184579648716204
TEST_00725,0.008515103983487194
TEST_00726,0.434279285627706
TEST_00727,0.30753216986314436
TEST_00728,0.1906453187839338
TEST_00729,0.30810378540009153
TEST_00730,0.2712546696231761
TEST_00731,0.0031582667567634443
TEST_00732,0.4021622835498345
TEST_00733,0.271627421489104
TEST_00734,0.1448434629127351
TEST_00735,0.5142314354493587
TEST_00736,0.29045480415669955
TEST_00737,0.15482020089483833
TEST_00738,0.29151895345474066
TEST_00739,0.08169404502939913
TEST_00740,0.22837837551005064
TEST_00741,0.23110058342981532
TEST_00742,0.17137474367493372
TEST_00743,0.5445665019728148
TEST_00744,0.3571539635613604
TEST_00745,0.49159552032568254
TEST_00746,0.0009644115607307388
TEST_00747,0.3814709697129528
TEST_00748,0.29248480483724526
TEST_00749,0.00036841747880102986
TEST_00750,0.4398608764624753
TEST_00751,0.0030508814771397774
TEST_00752,0.08730510745474654
TEST_00753,0.3405410311783698
TEST_00754,0.2732321788291588
TEST_00755,0.0268201057292753
TEST_00756,0.382293919069726
TEST_00757,0.30446257248438346
TEST_00758,0.5248392767662501
TEST_00759,0.4758197586950169
TEST_00760,0.022145545797297547
TEST_00761,0.2145935264934904
TEST_00762,0.4548477083275627
TEST_00763,0.09560128314367825
TEST_00764,0.15831554413828106
TEST_00765,0.2597502395297738
TEST_00766,0.30083748963072887
TEST_00767,0.2500568497785187
TEST_00768,0.3918038892117077
TEST_00769,0.045092695719957235
TEST_00770,0.24359151897526787
TEST_00771,0.21858576251019787
TEST_00772,0.07863680908386955
TEST_00773,0.16801303489528124
TEST_00774,0.4125600835712747
TEST_00775,0.39263063052436653
TEST_00776,0.4288649350327215
TEST_00777,0.40966342303242187
TEST_00778,0.2799007467824842
TEST_00779,0.15940935278866702
TEST_00780,0.3902606842917341
TEST_00781,0.2924710364921611
TEST_00782,0.21302252523336365
TEST_00783,0.42077676078171417
TEST_00784,0.4481898402747502
TEST_00785,0.40673756603020167
TEST_00786,0.3960470642162503
TEST_00787,0.5813286863474039
TEST_00788,0.0012499967176001037
TEST_00789,0.5610282856556172
TEST_00790,0.15738940802104634
TEST_00791,0.5842593471479481
TEST_00792,0.3564913385094317
TEST_00793,0.5045844416692717
TEST_00794,0.18480110341989484
TEST_00795,0.23624900685425204
TEST_00796,0.5624029593359914
TEST_00797,0.34305602892607345
TEST_00798,0.2010627205909499
TEST_00799,0.3858933758817339
TEST_00800,0.34009052344136176
TEST_00801,0.17801958938823664
TEST_00802,0.2728942260055053
TEST_00803,0.3851740575910333
TEST_00804,0.30898187225828877
TEST_00805,0.2510155707182588
TEST_00806,0.001717397277794984
TEST_00807,0.001435274229266537
TEST_00808,0.5431949283078786
TEST_00809,0.27321951345222273
TEST_00810,0.00040860583844819134
TEST_00811,0.3609947725964887
TEST_00812,0.4730616614418965
TEST_00813,0.4798588300655499
TEST_00814,0.20069131255622755
TEST_00815,0.1293400737600762
TEST_00816,0.42298277470816786
TEST_00817,0.2363426344876195
TEST_00818,0.24423100337291936
TEST_00819,0.4477837438760668
TEST_00820,0.433577148856487
TEST_00821,0.13043818937469737
TEST_00822,0.5236279017427761
TEST_00823,0.27829309582317324
TEST_00824,0.45145778417658616
TEST_00825,0.5275767148747582
TEST_00826,0.3188916537297706
TEST_00827,0.002111296662083639
TEST_00828,0.47097341714898183
TEST_00829,0.27256842126849906
TEST_00830,0.34553859101202805
TEST_00831,0.5298681750953218
TEST_00832,0.15823207235111714
TEST_00833,0.00406705228366258
TEST_00834,0.3471024438630803
TEST_00835,0.22907159871100238
TEST_00836,0.30361217951477704
TEST_00837,0.32568289204421363
TEST_00838,0.3948861863662049
TEST_00839,0.35108278059301357
TEST_00840,0.0011536472903974485
TEST_00841,0.4877958199986938
TEST_00842,0.37727382790135255
TEST_00843,0.41547134573110656
TEST_00844,0.40941271777399746
TEST_00845,0.37865599106188014
TEST_00846,0.3479873692511628
TEST_00847,0.0011071814732846106
TEST_00848,0.21554961323352587
TEST_00849,0.43123787644928807
TEST_00850,0.3598657463237489
TEST_00851,0.29182139455316547
TEST_00852,0.10905995341998667
TEST_00853,0.33345266384860317
TEST_00854,0.46523139050724127
TEST_00855,0.24797595834870736
TEST_00856,0.5096565230801113
TEST_00857,0.37516315920289345
TEST_00858,0.0012429373837970492
TEST_00859,0.3065882940556314
TEST_00860,0.5220516246014166
TEST_00861,0.3817862281676774
TEST_00862,0.3893455617718713
TEST_00863,0.34276886984219795
TEST_00864,0.27675199801473793
TEST_00865,0.0028766805590788487
TEST_00866,0.14652914196260847
TEST_00867,0.40350485076875486
TEST_00868,0.5370346270070828
TEST_00869,0.22532225723552526
TEST_00870,0.4455155900564489
TEST_00871,0.20683127613123467
