ID,probability
TEST_00160,0.51675355
TEST_00161,0.56852484
TEST_00162,0.37524474
TEST_00163,0.0030499178
TEST_00164,0.58619416
TEST_00165,0.25527638
TEST_00166,0.4472452
TEST_00167,0.21970287
TEST_00168,0.4502503
TEST_00169,0.21475823
TEST_00170,0.22694466
TEST_00171,0.2228232
TEST_00172,0.27505752
TEST_00173,0.22463855
TEST_00174,0.14490996
TEST_00175,0.31033146
TEST_00176,0.51248705
TEST_00177,0.19215932
TEST_00178,0.4159403
TEST_00179,0.33748507
TEST_00180,0.40974092
TEST_00181,0.52963495
TEST_00182,0.19229938
TEST_00183,0.55315614
TEST_00184,0.15278481
TEST_00185,0.2014529
TEST_00186,0.35012382
TEST_00187,0.27784944
TEST_00188,0.31760523
TEST_00189,0.34126845
TEST_00190,0.42301127
TEST_00191,0.2309445
TEST_00192,0.29947296
TEST_00193,0.040438008
TEST_00194,0.6409698
TEST_00195,0.4616413
TEST_00196,0.51049036
TEST_00197,0.30287156
TEST_00198,0.27600917
TEST_00199,0.47462797
TEST_00200,0.5057433
TEST_00201,0.506295
TEST_00202,0.32089224
TEST_00203,0.31591535
TEST_00204,0.00039009278
TEST_00205,0.124255605
TEST_00206,0.00082097074
TEST_00207,0.3329112
TEST_00208,0.20504726
TEST_00209,0.2835436
TEST_00210,0.49296072
TEST_00211,0.12592025
TEST_00212,0.18235776
TEST_00213,0.12981819
TEST_00214,0.40737852
TEST_00215,0.1923001
TEST_00216,0.35782793
TEST_00217,0.27367374
TEST_00218,0.587971
TEST_00219,0.24164218
TEST_00220,0.70892394
TEST_00221,0.437339
TEST_00222,0.053336117
TEST_00223,0.3519378
TEST_00224,0.1298831
TEST_00225,0.32005268
TEST_00226,0.27090868
TEST_00227,0.26551998
TEST_00228,0.0007942209
TEST_00229,0.37492475
TEST_00230,0.32857573
TEST_00231,0.44978985
TEST_00232,0.23287447
TEST_00233,0.24519865
TEST_00234,0.3534837
TEST_00235,0.47000173
TEST_00236,0.3501317
TEST_00237,0.0002616422
TEST_00238,0.00044173165
TEST_00239,0.42735523
TEST_00240,0.33849633
TEST_00241,0.45263118
TEST_00242,0.37979856
TEST_00243,0.14457937
TEST_00244,0.0005432617
TEST_00245,0.4149575
TEST_00246,0.36950946
TEST_00247,0.11117237
TEST_00248,0.35775948
TEST_00249,0.5020543
TEST_00250,0.19176362
TEST_00251,0.0011409878
TEST_00252,0.45392123
TEST_00253,0.012140043
TEST_00254,0.39591047
TEST_00255,0.53176117
TEST_00256,0.32839814
TEST_00257,0.3862782
TEST_00258,0.4130396
TEST_00259,0.4601776
TEST_00260,0.0006172851
TEST_00261,0.0008303093
TEST_00262,0.00087689277
TEST_00263,0.5828604
TEST_00264,0.2751305
TEST_00265,0.3118337
TEST_00266,0.23198573
TEST_00267,0.00061707624
TEST_00268,0.1921491
TEST_00269,0.45459634
TEST_00270,0.15925372
TEST_00271,0.001046181
TEST_00272,0.20537652
TEST_00273,0.19624853
TEST_00274,0.3541359
TEST_00275,0.045072276
TEST_00276,0.0008188351
TEST_00277,0.27575257
TEST_00278,0.40418184
TEST_00279,0.50963396
TEST_00280,0.0021088247
TEST_00281,0.13247553
TEST_00282,0.0017728505
TEST_00283,0.00056461606
TEST_00284,0.46008277
TEST_00285,0.27701956
TEST_00286,0.05983381
TEST_00287,0.5770648
TEST_00288,0.0013316598
TEST_00289,0.43921235
TEST_00290,0.16219847
TEST_00291,0.24558207
TEST_00292,0.39253905
TEST_00293,0.0005288379
TEST_00294,0.67278385
TEST_00295,0.319833
TEST_00296,0.016083967
TEST_00297,0.0005292847
TEST_00298,0.6320823
TEST_00299,0.42528898
TEST_00300,0.13085203
TEST_00301,0.47510538
TEST_00302,0.28268307
TEST_00303,0.41238505
TEST_00304,0.65824825
TEST_00305,0.47770658
TEST_00306,0.15984644
TEST_00307,0.581187
TEST_00308,0.51169235
TEST_00309,0.5038725
TEST_00310,0.488152
TEST_00311,0.43617898
TEST_00312,0.1498361
TEST_00313,0.13043407
TEST_00314,0.4306443
TEST_00315,0.32338923
TEST_00316,0.030981278
TEST_00317,0.10874591
TEST_00318,0.00056943006
TEST_00319,0.001155132
TEST_00320,0.3964871
TEST_00321,0.25015733
TEST_00322,0.17516239
TEST_00323,0.28213212
TEST_00324,0.33148965
TEST_00325,0.00061424536
TEST_00326,0.27842385
TEST_00327,0.30298316
TEST_00328,0.13304667
TEST_00329,0.3308942
TEST_00330,0.41431773
TEST_00331,0.00017752206
TEST_00332,0.36801282
TEST_00333,0.32518706
TEST_00334,0.4619398
TEST_00335,0.30538413
TEST_00336,0.00031001703
TEST_00337,0.15965952
TEST_00338,0.2013116
TEST_00339,0.35371992
TEST_00340,0.35834938
TEST_00341,0.2634527
TEST_00342,0.107413955
TEST_00343,0.030591935
TEST_00344,0.2218885
TEST_00345,0.029783743
TEST_00346,0.22558895
TEST_00347,0.26576954
TEST_00348,0.38938305
TEST_00349,0.34596455
TEST_00350,0.3085212
TEST_00351,0.35330313
TEST_00352,0.0013794572
TEST_00353,0.0031197919
TEST_00354,0.2096835
TEST_00355,0.44463587
TEST_00356,0.1938313
TEST_00357,0.00031175776
TEST_00358,0.0020135927
TEST_00359,0.56551284
TEST_00360,0.39332294
TEST_00361,0.24994291
TEST_00362,0.29429927
TEST_00363,0.0018039803
TEST_00364,0.33446392
TEST_00365,0.24857141
TEST_00366,0.27571625
TEST_00367,0.18514921
TEST_00368,0.28775346
TEST_00369,0.069877625
TEST_00370,0.00032809877
TEST_00371,0.13305138
TEST_00372,0.30117634
TEST_00373,0.49529985
TEST_00374,0.32105654
TEST_00375,0.00092892593
TEST_00376,0.00049414707
TEST_00377,0.3266844
TEST_00378,0.2573095
TEST_00379,0.17244294
TEST_00380,0.001845107
TEST_00381,0.5325327
TEST_00382,0.49095303
TEST_00383,0.07963924
TEST_00384,0.4487701
TEST_00385,0.20828132
TEST_00386,0.571482
TEST_00387,0.24491228
TEST_00388,0.3270574
TEST_00389,0.3558839
TEST_00390,0.4441265
TEST_00391,0.6032795
TEST_00392,0.3617396
TEST_00393,0.3063071
TEST_00394,0.09714007
TEST_00395,0.4821633
TEST_00396,0.39596456
TEST_00397,0.000526237
TEST_00398,0.13991438
TEST_00399,0.0004404706
TEST_00400,0.30821398
TEST_00401,0.000780395
TEST_00402,0.09497399
TEST_00403,0.0065144612
TEST_00404,0.5503742
TEST_00405,0.51581556
TEST_00406,0.09699099
TEST_00407,0.31037048
TEST_00408,0.25369835
TEST_00409,0.070774265
TEST_00410,0.040024213
TEST_00411,0.20710735
TEST_00412,0.15299495
TEST_00413,0.52445304
TEST_00414,0.43755198
TEST_00415,0.26610205
TEST_00416,0.52358514
TEST_00417,0.5498553
TEST_00418,0.53683656
TEST_00419,0.108183555
TEST_00420,0.10363987
TEST_00421,0.3771842
TEST_00422,0.55357647
TEST_00423,0.0006288041
TEST_00424,0.23662591
TEST_00425,0.19483355
TEST_00426,0.31316337
TEST_00427,0.39828473
TEST_00428,0.29567817
TEST_00429,0.1770991
TEST_00430,0.4557444
TEST_00431,0.46500716
TEST_00432,0.20308095
TEST_00433,0.00072251476
TEST_00434,0.3602209
TEST_00435,0.3573054
TEST_00436,0.00028463462
TEST_00437,0.24445385
TEST_00438,0.00041195605
TEST_00439,0.0005750078
TEST_00440,0.33868662
TEST_00441,0.5679828
TEST_00442,0.42013884
TEST_00443,0.4218655
TEST_00444,0.0021971234
TEST_00445,0.37670934
TEST_00446,0.08050763
TEST_00447,0.46913177
TEST_00448,0.43595597
TEST_00449,0.00052722107
TEST_00450,0.49671704
TEST_00451,0.00020552712
TEST_00452,0.36906654
TEST_00453,0.6485388
TEST_00454,0.29043302
TEST_00455,0.2725727
TEST_00456,0.0034129426
TEST_00457,0.36065248
TEST_00458,0.067292996
TEST_00459,0.38296795
TEST_00460,0.03407529
TEST_00461,0.5020694
TEST_00462,0.3743922
TEST_00463,0.15076557
TEST_00464,0.37904218
TEST_00465,0.24567614
TEST_00466,0.21154374
TEST_00467,0.37118563
TEST_00468,0.6161036
TEST_00469,0.0011650576
TEST_00470,0.32675296
TEST_00471,0.51546556
TEST_00472,0.5353218
TEST_00473,0.29128742
TEST_00474,0.50968117
TEST_00475,0.34544376
TEST_00476,0.0005886657
TEST_00477,0.4699949
TEST_00478,0.18441515
TEST_00479,0.2699519
TEST_00480,0.515342
TEST_00481,0.13715525
TEST_00482,0.31153873
TEST_00483,0.3247344
TEST_00484,0.13433556
TEST_00485,0.2966765
TEST_00486,0.2967804
TEST_00487,0.503175
TEST_00488,0.279434
TEST_00489,0.32268527
TEST_00490,0.38033143
TEST_00491,0.46148166
TEST_00492,0.2500665
TEST_00493,0.18407562
TEST_00494,0.00042866688
TEST_00495,0.6543188
TEST_00496,0.2675872
TEST_00497,0.44348487
TEST_00498,0.30006757
TEST_00499,0.6180705
TEST_00500,0.0011008863
TEST_00501,0.0005498724
TEST_00502,0.06769376
TEST_00503,0.37596893
TEST_00504,0.00080640556
TEST_00505,0.5935664
TEST_00506,0.00039833836
TEST_00507,0.21511926
TEST_00508,0.52288985
TEST_00509,0.23161566
TEST_00510,0.2723466
TEST_00511,0.027198158
TEST_00512,0.019541044
TEST_00513,0.029681288
TEST_00514,0.58201784
TEST_00515,0.3457404
TEST_00516,0.50053984
TEST_00517,0.29081458
TEST_00518,0.2210025
TEST_00519,0.34977287
TEST_00520,0.00038570864
TEST_00521,0.117384866
TEST_00522,0.0037499177
TEST_00523,0.28063917
TEST_00524,0.4025311
TEST_00525,0.08611072
TEST_00526,0.1907994
TEST_00527,0.0010213611
TEST_00528,0.23069766
TEST_00529,0.31879956
TEST_00530,0.3948789
TEST_00531,0.40711358
TEST_00532,0.6225842
TEST_00533,0.0005635118
TEST_00534,0.21994092
TEST_00535,0.11947329
TEST_00536,0.61197394
TEST_00537,0.00078941043
TEST_00538,0.0011635016
TEST_00539,0.037745547
TEST_00540,0.43623444
TEST_00541,0.31668034
TEST_00542,0.0007221107
TEST_00543,0.35441136
TEST_00544,0.28545916
TEST_00545,0.44359338
TEST_00546,0.35184795
TEST_00547,0.00043090546
TEST_00548,0.48618045
TEST_00549,0.2710232
TEST_00550,0.34853816
TEST_00551,0.4150479
TEST_00552,0.3003421
TEST_00553,0.1262254
TEST_00554,0.20854047
TEST_00555,0.31562492
TEST_00556,0.21600439
TEST_00557,0.41830724
TEST_00558,0.5920225
TEST_00559,0.0022817012
TEST_00560,0.21350092
TEST_00561,0.07736168
TEST_00562,0.47981992
TEST_00563,0.002042512
TEST_00564,0.34980652
TEST_00565,0.2531848
TEST_00566,0.1761213
TEST_00567,0.124700345
TEST_00568,0.23754142
TEST_00569,0.21300814
TEST_00570,0.13275136
TEST_00571,0.25424847
TEST_00572,0.001033848
TEST_00573,0.0010572568
TEST_00574,0.32393575
TEST_00575,0.08299939
TEST_00576,0.20561737
TEST_00577,0.31033918
TEST_00578,0.3661957
TEST_00579,0.46544442
TEST_00580,0.00092569354
TEST_00581,0.44586056
TEST_00582,0.13350213
TEST_00583,0.34531513
TEST_00584,0.2631149
TEST_00585,0.33088493
TEST_00586,0.12725258
TEST_00587,0.24557759
TEST_00588,0.4689557
TEST_00589,0.0008719878
TEST_00590,0.24011666
TEST_00591,0.20301722
TEST_00592,0.3019824
TEST_00593,0.34415546
TEST_00594,0.00032798303
TEST_00595,0.23711331
TEST_00596,0.463094
TEST_00597,0.5234912
TEST_00598,0.20632452
TEST_00599,0.24262264
TEST_00600,0.097263716
TEST_00601,0.26487738
TEST_00602,0.28131288
TEST_00603,0.45449266
TEST_00604,0.1950634
TEST_00605,0.5158127
TEST_00606,0.03424676
TEST_00607,0.28715783
TEST_00608,0.24042894
TEST_00609,0.61123353
TEST_00610,0.0012469165
TEST_00611,0.29348937
TEST_00612,0.35284135
TEST_00613,0.37023196
TEST_00614,0.3141334
TEST_00615,0.4840661
TEST_00616,0.3256474
TEST_00617,0.24412523
TEST_00618,0.12540194
TEST_00619,0.16770726
TEST_00620,0.17741005
TEST_00621,0.15437005
TEST_00622,0.5057934
TEST_00623,0.51702785
TEST_00624,0.49473792
TEST_00625,0.54007244
TEST_00626,0.25865856
TEST_00627,0.21502493
TEST_00628,0.5136883
TEST_00629,0.13353479
TEST_00630,0.2585641
TEST_00631,0.11409841
TEST_00632,0.58019704
TEST_00633,0.4681011
TEST_00634,0.5067247
TEST_00635,0.57283914
TEST_00636,0.21751028
TEST_00637,0.39592698
TEST_00638,0.00031406616
TEST_00639,0.4683417
TEST_00640,0.00055121287
TEST_00641,0.0009849356
TEST_00642,0.6138296
TEST_00643,0.26066658
TEST_00644,0.16864964
TEST_00645,0.117488824
TEST_00646,0.00036333973
TEST_00647,0.03757363
TEST_00648,0.45913246
TEST_00649,0.44831124
TEST_00650,0.08933582
TEST_00651,0.4096377
TEST_00652,0.48288453
TEST_00653,0.31233314
TEST_00654,0.0011480264
TEST_00655,0.50453526
TEST_00656,0.35498422
TEST_00657,0.00048291072
TEST_00658,0.08689817
TEST_00659,0.19984114
TEST_00660,0.0004349764
TEST_00661,0.44709188
TEST_00662,0.14537661
TEST_00663,0.00053634105
TEST_00664,0.28246957
TEST_00665,0.0004726807
TEST_00666,0.18343575
TEST_00667,0.00019175594
TEST_00668,0.23931308
TEST_00669,0.26304388
TEST_00670,0.10405529
TEST_00671,0.34258685
TEST_00672,0.44797993
TEST_00673,0.00031665602
TEST_00674,0.26276076
TEST_00675,0.16851947
TEST_00676,0.46334615
TEST_00677,0.13877763
TEST_00678,0.19627973
TEST_00679,0.50994736
TEST_00680,0.25535113
TEST_00681,0.000710816
TEST_00682,0.00020783019
TEST_00683,0.09544252
TEST_00684,0.40959525
TEST_00685,0.19356842
TEST_00686,0.60171574
TEST_00687,0.02741765
TEST_00688,0.30514172
TEST_00689,0.4124472
TEST_00690,0.3565579
TEST_00691,0.510095
TEST_00692,0.032910522
TEST_00693,0.21553205
TEST_00694,0.09817979
TEST_00695,0.28095666
TEST_00696,0.06996047
TEST_00697,0.3242933
TEST_00698,0.52034223
TEST_00699,0.0007090052
TEST_00700,0.28704792
TEST_00701,0.33115953
TEST_00702,0.17374064
TEST_00703,0.1821708
TEST_00704,0.49955603
TEST_00705,0.44292748
TEST_00706,0.25737792
TEST_00707,0.0008343299
TEST_00708,0.0008289858
TEST_00709,0.43139586
TEST_00710,0.49676222
TEST_00711,0.18459651
TEST_00712,0.26948625
TEST_00713,0.05379871
TEST_00714,0.4972788
TEST_00715,0.00031135022
TEST_00716,0.2415249
TEST_00717,0.34968555
TEST_00718,0.07097969
TEST_00719,0.40487343
TEST_00720,0.21033287
TEST_00721,0.4724322
TEST_00722,0.00056311657
TEST_00723,0.4300563
TEST_00724,0.00060318253
TEST_00725,0.0020133206
TEST_00726,0.36420935
TEST_00727,0.22488181
TEST_00728,0.14967602
TEST_00729,0.2750401
TEST_00730,0.24932176
TEST_00731,0.0018194417
TEST_00732,0.3942284
TEST_00733,0.27555832
TEST_00734,0.14832881
TEST_00735,0.5813266
TEST_00736,0.27804413
TEST_00737,0.12954852
TEST_00738,0.3756031
TEST_00739,0.039752044
TEST_00740,0.2412591
TEST_00741,0.1779795
TEST_00742,0.17215812
TEST_00743,0.564122
TEST_00744,0.3926152
TEST_00745,0.5563092
TEST_00746,0.0014772795
TEST_00747,0.3985843
TEST_00748,0.21900639
TEST_00749,0.00023355546
TEST_00750,0.45658532
TEST_00751,0.00083988556
TEST_00752,0.058155525
TEST_00753,0.35016567
TEST_00754,0.27076796
TEST_00755,0.027741529
TEST_00756,0.34832552
TEST_00757,0.22839826
TEST_00758,0.679545
TEST_00759,0.45433787
TEST_00760,0.016015645
TEST_00761,0.18630788
TEST_00762,0.43772265
TEST_00763,0.06210142
TEST_00764,0.16033655
TEST_00765,0.2656861
TEST_00766,0.27198508
TEST_00767,0.22793525
TEST_00768,0.41413134
TEST_00769,0.038421955
TEST_00770,0.24020016
TEST_00771,0.17859244
TEST_00772,0.055229012
TEST_00773,0.17155218
TEST_00774,0.456644
TEST_00775,0.41904178
TEST_00776,0.4873865
TEST_00777,0.37557375
TEST_00778,0.2710998
TEST_00779,0.12989907
TEST_00780,0.39786786
TEST_00781,0.2774401
TEST_00782,0.14818546
TEST_00783,0.42234686
TEST_00784,0.3299379
TEST_00785,0.37977576
TEST_00786,0.4404635
TEST_00787,0.56160724
TEST_00788,0.00057936815
TEST_00789,0.60435283
TEST_00790,0.13064897
TEST_00791,0.5838964
TEST_00792,0.32892433
TEST_00793,0.5154056
TEST_00794,0.19304481
TEST_00795,0.250897
TEST_00796,0.5597594
TEST_00797,0.37681362
TEST_00798,0.13777336
TEST_00799,0.37471437
TEST_00800,0.37434193
TEST_00801,0.19486459
TEST_00802,0.2825874
TEST_00803,0.33171663
TEST_00804,0.3014126
TEST_00805,0.22582859
TEST_00806,0.0010787875
TEST_00807,0.0005226349
TEST_00808,0.54432786
TEST_00809,0.28594166
TEST_00810,0.0003533594
TEST_00811,0.24445705
TEST_00812,0.40547344
TEST_00813,0.4556916
TEST_00814,0.19725107
TEST_00815,0.07364389
TEST_00816,0.4635716
TEST_00817,0.22385152
TEST_00818,0.26464602
TEST_00819,0.48132807
TEST_00820,0.4710616
TEST_00821,0.09256985
TEST_00822,0.6093969
TEST_00823,0.29479903
TEST_00824,0.47690597
TEST_00825,0.47087267
TEST_00826,0.32117784
TEST_00827,0.00083178136
TEST_00828,0.5267975
TEST_00829,0.22068062
TEST_00830,0.3501381
TEST_00831,0.3260745
TEST_00832,0.14721353
TEST_00833,0.00083286676
TEST_00834,0.38029838
TEST_00835,0.225425
TEST_00836,0.30879143
TEST_00837,0.3171162
TEST_00838,0.3543824
TEST_00839,0.3408121
TEST_00840,0.00041424463
TEST_00841,0.505079
TEST_00842,0.30544153
TEST_00843,0.48537192
TEST_00844,0.4149886
TEST_00845,0.40619057
TEST_00846,0.36415288
TEST_00847,0.00036719185
TEST_00848,0.22246122
TEST_00849,0.48061004
TEST_00850,0.37466452
TEST_00851,0.30796632
TEST_00852,0.08561776
TEST_00853,0.34743926
TEST_00854,0.5112746
TEST_00855,0.2663997
TEST_00856,0.597177
TEST_00857,0.29318315
TEST_00858,0.0012061192
TEST_00859,0.37095317
TEST_00860,0.5210465
TEST_00861,0.44699216
TEST_00862,0.43921024
TEST_00863,0.29706562
TEST_00864,0.3140195
TEST_00865,0.0011172673
TEST_00866,0.1139179
TEST_00867,0.4018806
TEST_00868,0.41431543
TEST_00869,0.21139269
TEST_00870,0.40413776
TEST_00871,0.18975432
TEST_00872,0.0005220586
TEST_00873,0.4935962
TEST_00874,0.31140265
TEST_00875,0.35142872
TEST_00876,0.29665047
TEST_00877,0.0004314256
TEST_00878,0.27198336
TEST_00879,0.61392844
TEST_00880,0.496759
TEST_00881,0.3118468
TEST_00882,0.32883003
TEST_00883,0.20771663
TEST_00884,0.00057791075
TEST_00885,0.5308634
TEST_00886,0.001452869
TEST_00887,0.35817373
TEST_00888,0.21760312
TEST_00889,0.002886372
TEST_00890,0.26271337
TEST_00891,0.4083312
TEST_00892,0.17794548
TEST_00893,0.33858618
TEST_00894,0.15627082
TEST_00895,0.46993846
TEST_00896,0.300206
TEST_00897,0.45056364
TEST_00898,0.29735488
TEST_00899,0.42890057
TEST_00900,0.4040146
TEST_00901,0.3310239
TEST_00902,0.55862564
TEST_00903,0.00063856883
TEST_00904,0.32531175
TEST_00905,0.23931606
TEST_00906,0.15915571
TEST_00907,0.5155007
TEST_00908,0.46773675
TEST_00909,0.34562728
TEST_00910,0.3574933
TEST_00911,0.28657135
TEST_00912,0.32009113
TEST_00913,0.57458806
TEST_00914,0.228113
TEST_00915,0.19980459
TEST_00916,0.48240656
TEST_00917,0.042128675
TEST_00918,0.42251918
TEST_00919,0.0004873147
TEST_00920,0.32575887
TEST_00921,0.4158718
TEST_00922,0.03298751
TEST_00923,0.064046465
TEST_00924,0.29096258
TEST_00925,0.20338793
TEST_00926,0.37748584
TEST_00927,0.43352383
TEST_00928,0.000505685
TEST_00929,0.31335005
TEST_00930,0.0013783443
TEST_00931,0.002033609
TEST_00932,0.00039301452
TEST_00933,0.21560323
TEST_00934,0.00048077843
TEST_00935,0.00039211955
TEST_00936,0.6051376
TEST_00937,0.18797609
TEST_00938,0.25720564
TEST_00939,0.51341385
TEST_00940,0.49149
TEST_00941,0.102667525
TEST_00942,0.27836755
TEST_00943,0.19693285
TEST_00944,0.38213384
TEST_00945,0.34224838
TEST_00946,0.5309326
TEST_00947,0.00073445385
TEST_00948,0.0005106277
TEST_00949,0.37135577
TEST_00950,0.20492259
TEST_00951,0.62880886
TEST_00952,0.00016116716
TEST_00953,0.4428411
TEST_00954,0.0011036078
TEST_00955,0.050121203
TEST_00956,0.25555173
TEST_00957,0.0007593521
TEST_00958,0.37643245
TEST_00959,0.52803063
TEST_00960,0.26532406
TEST_00961,0.3270755
TEST_00962,0.35809335
TEST_00963,0.2701281
TEST_00964,0.4333125
TEST_00965,0.0003508899
TEST_00966,0.00030826047
TEST_00967,0.3123045
TEST_00968,0.41980404
TEST_00969,0.12616238
TEST_00970,0.16256684
TEST_00971,0.23853098
TEST_00972,0.06432262
TEST_00973,0.040040184
TEST_00974,0.45514855
TEST_00975,0.43220496
TEST_00976,0.3799764
TEST_00977,0.3270854
TEST_00978,0.11489131
TEST_00979,0.31948018
TEST_00980,0.00049333664
TEST_00981,0.24598639
TEST_00982,0.23578385
TEST_00983,0.5474554
TEST_00984,0.05836552
TEST_00985,0.16163534
TEST_00986,0.39244458
TEST_00987,0.38147298
TEST_00988,0.25864115
TEST_00989,0.18186107
TEST_00990,0.5907442
TEST_00991,0.30194116
TEST_00992,0.19424325
TEST_00993,0.35440233
TEST_00994,0.03610839
TEST_00995,0.298842
TEST_00996,0.4156629
TEST_00997,0.0017861325
TEST_00998,0.34853938
TEST_00999,0.00055972935
TEST_01000,0.39570788
TEST_01001,0.0005062777
TEST_01002,0.25708744
TEST_01003,0.16547532
TEST_01004,0.00093751063
TEST_01005,0.37727576
TEST_01006,0.38837135
TEST_01007,0.21197076
TEST_01008,0.17877178
TEST_01009,0.40067205
TEST_01010,0.25234324
TEST_01011,0.6289052
TEST_01012,0.19747575
TEST_01013,0.5592753
TEST_01014,0.00050031324
TEST_01015,0.49464887
TEST_01016,0.23095027
TEST_01017,0.41071463
TEST_01018,0.42986494
TEST_01019,0.00096975104
TEST_01020,0.12775387
TEST_01021,0.3581014
TEST_01022,0.1346878
TEST_01023,0.3601761
TEST_01024,0.5192582
TEST_01025,0.2558144
TEST_01026,0.36261463
TEST_01027,0.35071668
TEST_01028,0.0017361052
TEST_01029,0.19077466
TEST_01030,0.629995
TEST_01031,0.3103585
TEST_01032,0.00030029583
TEST_01033,0.74450475
TEST_01034,0.3684114
TEST_01035,0.24364518
TEST_01036,0.2673322
TEST_01037,0.51753247
TEST_01038,0.19733663
TEST_01039,0.54716283
TEST_01040,0.37747008
TEST_01041,0.43656343
TEST_01042,0.53557175
TEST_01043,0.32735598
TEST_01044,0.4592061
TEST_01045,0.12680085
TEST_01046,0.26361266
TEST_01047,0.419667
TEST_01048,0.1427106
TEST_01049,0.1620533
TEST_01050,0.34120226
TEST_01051,0.25354397
TEST_01052,0.18850444
TEST_01053,0.11860976
TEST_01054,0.0016243019
TEST_01055,0.2907364
TEST_01056,0.00044430135
TEST_01057,0.22478908
TEST_01058,0.1313722
TEST_01059,0.3510838
TEST_01060,0.54653454
TEST_01061,0.30300725
TEST_01062,0.00083149684
TEST_01063,0.51599634
TEST_01064,0.47158942
TEST_01065,0.2650428
